"year","artists","name"
2019,"['j-hope', 'Becky G']","Chicken Noodle Soup (feat. Becky G)"
2019,"['Tyler, The Creator']","IGOR'S THEME"
2019,"['Jacquees', 'Lil Baby']","Your Peace (feat. Lil Baby)"
2019,"['Tyler, The Creator']","PUPPET"
2019,"['Young Thug', 'Travis Scott']","Hop Off A Jet (feat. Travis Scott)"
2019,"['benny blanco', 'Selena Gomez', 'J Balvin', 'Tainy']","I Can’t Get Enough (benny blanco, Selena Gomez, J Balvin, Tainy)"
2019,"['Lizzo', 'Ariana Grande']","Good as Hell (feat. Ariana Grande)"
2019,"['Tommee Profitt', 'Fleurie', 'Mellen Gi']","In The End - Mellen Gi Remix"
2019,"['Colt Ford', 'Mitchell Tenpenny']","Slow Ride"
2019,"['Skip Marley', 'H.E.R.']","Slow Down (with H.E.R.)"
2019,"['GoldLink', 'Tyler, The Creator', 'Jay Prince']","U Say (feat. Tyler, The Creator & Jay Prince)"
2019,"['Yung Bae', 'bbno$', 'Billy Marchiafava']","Bad Boy"
2019,"['Free Nationals', 'Daniel Caesar', 'Unknown Mortal Orchestra']","Beauty & Essex"
2019,"['Bhad Bhabie', 'Kodak Black']","Bestie (feat. Kodak Black)"
2019,"['Rauw Alejandro', 'Chencho Corleone']","El Efecto"
2019,"['Ed Sheeran', 'Travis Scott']","Antisocial (with Travis Scott)"
2019,"['lil ricefield', 'seiji oda']","Trapanese"
2019,"['Nicky Jam', 'Anuel AA']","Whine Up"
2019,"['Daniel Caesar', 'Brandy']","LOVE AGAIN"
2019,"['J Balvin', 'Bad Bunny']","ODIO"
2019,"['Dreamville', 'Ari Lennox', 'Omen', 'Ty Dolla $ign', 'Dreezy']","Got Me (with Ari Lennox & Omen feat. Ty Dolla $ign & Dreezy)"
2019,"['Reik', 'Maluma']","Amigos Con Derechos"
2019,"['Maluma', 'J Balvin']","Qué Pena"
2019,"['Lil Darkie', 'Eric North', 'JOHNNASCUS', 'Half Metal Kaiba', 'BLCKK', 'BRUHMANEGOD', 'LiL CUBENSiS', 'Royalty the Kidd', 'Afourteen', 'Wendigo']","METHHEAD FREESTYLE"
2019,"['Logic', 'Dwn2earth']","OCD (with Dwn2earth)"
2019,"['Chris Brown', 'Justin Bieber', 'Ink']","Don't Check On Me (feat. Justin Bieber & Ink)"
2019,"['Ed Sheeran', 'Eminem', '50 Cent']","Remember The Name (feat. Eminem & 50 Cent)"
2019,"['Usher', 'Ella Mai']","Don't Waste My Time (feat. Ella Mai)"
2019,"['Post Malone', 'Roddy Ricch', 'Tyga']","Wow. - Remix"
2019,"['Lil Baby', 'Future']","Out The Mud"
2019,"['Ed Sheeran', 'Chance the Rapper', 'PnB Rock']","Cross Me (feat. Chance the Rapper & PnB Rock)"
2019,"['Hoodie Allen', 'Christian French']","Come Around"
2019,"['Chance the Rapper', 'TisaKorean', 'Murda Beatz']","GRoCERIES"
2019,"['DJ Scheme', 'Danny Towers', 'Lil Yachty', 'Ski Mask The Slump God']","How You Feel? (Freestyle) (feat. Lil Yachty & Ski Mask The Slump God)"
2019,"['Dan + Shay', 'Justin Bieber']","10,000 Hours (with Justin Bieber) - Piano"
2020,"['Nea', 'Felix Jaehn']","Some Say - Felix Jaehn Remix"
2020,"['Rauw Alejandro', 'J Balvin']","De Cora <3"
2020,"['The Weeknd', 'Kenny G']","In Your Eyes (feat. Kenny G) - Remix"
2020,"['City Girls', 'Quavo', 'Lil Wayne', 'Jack Harlow']","Pussy Talk (feat. Quavo, Lil Wayne, & Jack Harlow) [Remix]"
2020,"['Khalid', 'Summer Walker']","Eleven (feat. Summer Walker)"
2020,"['Rauw Alejandro', 'Dalex', 'Lenny Tavárez', 'Dímelo Flow']","Elegí (feat. Dímelo Flow)"
2020,"['Machine Gun Kelly', 'Halsey']","forget me too (feat. Halsey)"
2020,"['Jeris Johnson', 'Ricky Desktop']","damn!"
2020,"['Zedd', 'Griff']","Inside Out (feat. Griff)"
2020,"['Arcangel', 'Sech', 'Romeo Santos']","Sigues Con El - Remix"
2020,"['Jhay Cortez', 'Anuel AA', 'J Balvin']","Medusa"
2020,"['Trippie Redd', 'Future', 'Doe Boy']","Kid That Kidd (feat. Future and Doe Boy)"
2020,"['Kygo', 'Zak Abel']","Freedom"
2020,"['6LACK', 'Lil Baby']","Know My Rights (feat. Lil Baby)"
2020,"['KYLE', 'K CAMP', 'Rich The Kid']","YES! (feat. Rich The Kid & K CAMP)"
2020,"['Dua Lipa', 'DaBaby']","Levitating (feat. DaBaby)"
2020,"['Jelly Roll', 'Tech N9ne', 'Krizz Kaliko']","Creature"
2020,"['Lil Peep', 'Lil Tracy']","cobain"
2020,"['Juice WRLD', 'The Weeknd']","Smile (with The Weeknd)"
2020,"['Busta Rhymes', 'Kendrick Lamar']","Look Over Your Shoulder (feat. Kendrick Lamar)"
2020,"['Polo G', 'BJ The Chicago Kid']","Wishing For A Hero (feat. BJ The Chicago Kid)"
2020,"['Don Toliver', 'Kaash Paige', 'Travis Scott']","Euphoria (feat. Travis Scott & Kaash Paige)"
2020,"['Black Eyed Peas', 'Ozuna', 'J. Rey Soul']","MAMACITA"
2020,"['Bryson Tiller', 'Drake']","Outta Time (feat. Drake)"
2020,"['Nelly', 'Florida Georgia Line']","Lil Bit"
2020,"['ILLENIUM', 'Tom DeLonge', 'Angels & Airwaves']","Paper Thin"
2020,"['King Von', 'Fivio Foreign']","I Am What I Am (feat. Fivio Foreign)"
2020,"['Sleepy Hallow', 'Sheff G']","Molly (feat. Sheff G)"
2020,"['Lauv', 'BTS']","Who (feat. BTS)"
2020,"['Kygo', 'OneRepublic']","Lose Somebody"
2020,"['King Von', 'Fivio Foreign']","I Am What I Am (feat. Fivio Foreign)"
2020,"['$NOT', 'Wifisfuneral']","BERETTA (feat. Wifisfuneral)"
2020,"['Machine Gun Kelly', 'iann dior']","nothing inside (feat. iann dior)"
2020,"['Aminé', 'Young Thug']","Compensating (feat. Young Thug)"
2020,"['Sam Smith', 'Burna Boy']","My Oasis (feat. Burna Boy)"
2020,"['DDG', 'Blueface']","Moonwalking in Calabasas Remix"
2020,"['NAV', 'Young Thug']","Repercussions (with Young Thug)"
2020,"['Dixie D’Amelio', 'blackbear', 'Lil Mosey']","Be Happy - Remix"
2020,"['Aya Nakamura', 'Maluma']","Djadja (feat. Maluma) - Remix"
2020,"['Rich The Kid', 'Quavo', 'Takeoff']","Too Blessed"
2020,"['Bad Bunny', 'Nicky Jam']","BAD CON NICKY"
2020,"['Dua Lipa', 'KUU', 'DaBaby']","Levitating (feat. DaBaby) - KUU Remix"
2020,"['Liam Payne', 'Dixie D’Amelio']","Naughty List (with Dixie D’Amelio)"
2020,"['Natanael Cano', 'Ovi']","Pacas Verdes"
2020,"['Eslabon Armado', 'T3R Elemento']","Mi Vicio"
2020,"['Stunna 4 Vegas', 'Offset']","UP THE SMOKE (with Offset)"
2020,"['Jax Jones', 'Au/Ra']","i miss u (with Au/Ra)"
2020,"['R3HAB', 'Andy Grammer']","Good Example (with Andy Grammer)"
2020,"['Pop Smoke', 'Quavo']","Aim For The Moon (feat. Quavo)"
2020,"['Jowell & Randy', 'J Balvin']","Anaranjado"
2020,"['The Kid LAROI', 'Lil Mosey']","WRONG (feat. Lil Mosey)"
2020,"['A$AP Ferg', 'Nicki Minaj', 'MadeinTYO']","Move Ya Hips (feat. Nicki Minaj & MadeinTYO)"
2020,"['Charlie Puth', 'blackbear']","Hard On Yourself"
2020,"['Julie and the Phantoms Cast', 'Madison Reyes', 'Charlie Gillespie']","Perfect Harmony (feat. Madison Reyes & Charlie Gillespie)"
2020,"['Nivel Codiciado', 'Tony Loya']","El Flash"
2020,"['21 Savage', 'Metro Boomin']","Snitches & Rats (Interlude)"
2020,"['Jhené Aiko', 'Mila J']","On The Way (feat. Mila J)"
2020,"['French Montana', 'Tory Lanez']","Cold (feat. Tory Lanez)"
2020,"['Justin Quiles', 'Daddy Yankee', 'El Alfa']","PAM"
2020,"['IU', 'SUGA']","eight(Prod.&Feat. SUGA of BTS)"
2020,"['Popcaan', 'Drake', 'PARTYNEXTDOOR']","TWIST & TURN (feat. Drake & PARTYNEXTDOOR)"
2020,"['Russ', 'Ty Dolla $ign']","3AM"
2020,"['Trippie Redd', 'Rich The Kid']","Personal Favorite (feat. Rich The Kid)"
2020,"['Marca MP', 'Grupo Firme']","Mil Gracias Por Existir"
2020,"['Tyga', 'Saweetie', 'YG']","Money Mouf"
2020,"['Julie and the Phantoms Cast', 'Madison Reyes', 'Charlie Gillespie', 'Owen Patrick Joyner', 'Jeremy Shada']","Bright (feat. Madison Reyes, Charlie Gillespie, Owen Patrick Joyner & Jeremy Shada)"
2020,"['Lauv', 'LANY']","Mean It"
2020,"['Summer Walker', 'PARTYNEXTDOOR']","My Affection (with PARTYNEXTDOOR)"
2020,"['Lil Yachty', 'DaBaby', 'Drake']","Oprah's Bank Account (Lil Yachty & DaBaby feat. Drake)"
2020,"['Ariana Grande', 'The Weeknd']","off the table (with The Weeknd)"
2020,"['Lil Peep', 'Xavier Wulf']","drive by"
2001,"['The Supermen Lovers', 'Mani Hoffman']","Starlight (Radio Edit)"
2005,"['Bob Sinclar', 'Gary Pine']","Love Generation - Radio Edit"
2006,"['Don Omar', 'Mackie Ranks']","En Su Nota"
2010,"['Los Pericos', 'The Original Wailers']","Runaway"
2010,"['J Alvarez', 'Arcangel']","Regalame Una Noche"
2011,"['Franco De Vita', 'Noel Schajris', 'Leonel García']","Si La Ves (feat. Noel Schajris & Leonel García)"
2011,"['Dizzee Rascal', 'Calvin Harris', 'Chrome']","Dance Wiv Me - Radio Edit"
2012,"['Natalia Lafourcade', 'Devendra Banhart']","Amor, Amor de Mis Amores (with Devendra Banhart)"
2012,"['Jesse & Joy', 'Mario Domm']","Llorar (feat. Mario Domm)"
2012,"['Rihanna', 'Mikky Ekko']","Stay - Album Version (Edited)"
2012,"['Calvin Harris', 'Tinie Tempah']","Drinking from the Bottle (feat. Tinie Tempah)"
2013,"['J Balvin', 'Farruko']","6 AM"
2014,"['Different Heaven', 'EH!DE']","My Heart"
2014,"['Ht Bristol', 'Charlie Bannister', 'Vincent Steele', 'Nine One One']","Bring Me Back to Life"
2014,"['Olly Murs', 'Travie McCoy']","Wrapped Up (feat. Travie McCoy)"
2014,"['Cypress Hill', 'Barron Ricks']","Tequila Sunrise (feat. Barron Ricks)"
2014,"['Redimi2', ""Christine D'Clario""]","El Nombre de Jesus"
2014,"[""L'Impératrice"", 'Isaac Delusion']","Sonate Pacifique"
2015,"[""Scott Bradlee's Postmodern Jukebox"", 'Haley Reinhart']","Creep"
2015,"['Aaron Y Su Grupo Ilusion', 'Cristian Castro']","Destilando Amor"
2015,"['Two Steps from Hell', 'Thomas Bergersen']","Victory"
2015,"['Panda Eyes', 'Teminite']","Highscore"
2015,"['Juan Gabriel', 'Natalia Lafourcade']","Ya No Vivo Por Vivir"
2015,"['Birdy', 'RHODES']","Let It All Go"
2015,"['Jamie xx', 'Romy']","Loud Places"
2015,"['Tiësto', 'KSHMR', 'VASSY']","Secrets"
2016,"['Thalia', 'Maluma']","Desde Esa Noche (feat. Maluma)"
2016,"['Ryan Gosling', 'Emma Stone']","A Lovely Night"
2016,"['Nevada', 'Mark Morrison', 'Fetty Wap']","The Mack"
2016,"['Jorja Smith', 'Maverick Sabre']","Carry Me Home"
2016,"['MAKJ', 'Timmy Trumpet', 'Andrew W.K.']","Party Till We Die (feat. Andrew W.K.)"
2016,"['Emma Stone', 'Callie Hernandez', 'Sonoya Mizuno', 'Jessica Rothe']","Someone In The Crowd"
2016,"['Møme', 'Merryn Jeann']","Aloha"
2016,"['Joe Hertz', 'Amber-Simone', 'Cabu']","Stay Lost - Cabu Remix"
2017,"['XXXTENTACION', 'Ski Mask The Slump God']","Bowser"
2017,"['Drake', 'Sampha']","4422"
2017,"['Prince Royce', 'Shakira']","Deja vu"
2017,"['Calvin Harris', 'Future', 'Khalid', 'Funk Wav']","Rollin (feat. Future & Khalid)"
2017,"['Ariana Grande', 'John Legend']","Beauty and the Beast"
2017,"['Somber', 'Warlord Colossus']","Take Me Away"
2017,"['Dove Cameron', 'Sofia Carson', 'Cameron Boyce', 'Booboo Stewart', 'China Anne McClain', 'Mitchell Hope', 'Thomas Doherty', 'Dylan Playfair']","It's Goin' Down"
2017,"['Katy Perry', 'Nicki Minaj']","Swish Swish"
2017,"['Kygo', 'Sasha Sloan']","This Town (feat. Sasha Sloan)"
2017,"['Laura Dreyfuss', 'Ben Platt']","Only Us"
2017,"['ILLENIUM', 'MAX']","Beautiful Creatures (feat. MAX)"
2017,"['Imagine Dragons', 'Khalid']","Thunder / Young Dumb & Broke (with Khalid) - Medley"
2017,"['Kurt Hugo Schneider', 'Alyson Stoner', 'MAX']","Sweater Weather"
2017,"['Luis Fonsi', 'Demi Lovato']","Échame La Culpa"
2017,"['Gary Clark Jr.', 'Junkie XL']","Come Together"
2017,"['League of Legends', 'Alan Walker', 'Against The Current', 'Mako']","Legends Never Die - (Remix)"
2017,"['Billie Eilish', 'Vince Staples']","&burn (with Vince Staples)"
2017,"['XXXTENTACION', 'Ski Mask The Slump God']","H2O"
2017,"['Ozuna', 'J Balvin']","Quiero Repetir"
2017,"['T3R Elemento', 'Salazar Y Su Nueva Eskuela']","Poncho Konos"
2017,"['Shiki-TMNS', 'Hentai Dude']","Senpai (feat. Hentai Dude)"
2017,"['Billie Eilish', 'Jerry Folk']","Six Feet Under - Jerry Folk Remix"
2018,"['RL Grime', 'Daya']","I Wanna Know"
2018,"['Chris Lake', 'Alexis Roberts']","Turn off the Lights"
2018,"['Billie Eilish', 'TroyBoi']","MyBoi - TroyBoi Remix"
2018,"['6ix9ine', 'Bobby Shmurda']","STOOPID"
2018,"['N.E.R.D', 'Rihanna', 'Drake']","Lemon (feat. Drake) - Drake Remix"
2018,"['Molina', 'Late Verlane']","Hey Kids"
2018,"['SadBoyProlific', 'Kuzu Mellow']","Heartbreak"
2018,"['Lil Wayne', 'Travis Scott']","Let It Fly (feat. Travis Scott)"
2018,"['Gorillaz', 'George Benson']","Humility (feat. George Benson)"
2018,"['Metro Boomin', 'Swae Lee', 'WizKid']","Borrowed Love (feat. Swae Lee & WizKid)"
2018,"['Sabrina Claudio vs.', 'Devault']","Don't Let Me Down - Sabrina Claudio vs. Devault Remix"
2018,"['Ari Afsar', 'Julia Harriman', 'Lexi Lawson', 'Rachelle Ann Go', 'Shoba Narayan']","First Burn"
2018,"['Young Thug', '6LACK']","Climax (feat. 6lack)"
2018,"['Forrest.', 'Biskwiq', 'Ryce']","Lately"
2018,"['Lil Xan', 'Lil Skies']","Lies (feat. Lil Skies)"
2018,"['Zach Callison', 'Grace Rolek']","interlude IV (Showtime)"
2018,"['The Chainsmokers', 'Winona Oak']","Hope"
2018,"['Dream, Ivory']","welcome and goodbye"
2018,"['KAROL G', 'Anuel AA']","Culpables"
2018,"['Valee', 'Jeremih']","Womp Womp"
2018,"['Teqkoi', 'Ondi Vil', 'Thomas Reid', 'Bonjr']","Please Come Back"
2018,"['Meek Mill', 'Anuel AA', 'Fabolous']","Uptown Vibes (feat. Fabolous & Anuel AA)"
2018,"['Shiloh Dynasty', 'itssvd']","Dance with Me"
2018,"['Tyga', 'Nicki Minaj']","Dip (feat. Nicki Minaj)"
2018,"['Future', 'Juice WRLD', 'Yung Bans']","Different (feat. Yung Bans)"
2018,"['Ouse', 'Powfu']","Lovemark"
2018,"['Loud Luxury', 'anders']","Love No More"
2018,"['Future', 'Juice WRLD', 'Young Thug']","Red Bentley (feat. Young Thug)"
2018,"['Josh A', 'Iamjakehill']","Endless Nightmare"
2018,"['Denzel Curry', ""Twelve'len"", 'GoldLink']","BLACK BALLOONS | 13LACK 13ALLOONZ [FEAT. TWELVE'LEN & GOLDLINK | TWELVE'LEN + GOLDL1NK]"
2018,"['Forrest.', 'Biskwiq']","Why Not Me"
2018,"['ayokay', 'Nightly']","Sleepless Nights (feat. Nightly)"
2018,"['Sylvan Esso', 'Collections Of Colonies Of Bees']","Funeral Singers"
2018,"['88rising', 'Joji']","Head In The Clouds"
2018,"['DaniLeigh', 'Lil Baby']","Lil Bebe (feat. Lil Baby) - Remix"
2018,"['Billie Eilish', 'Sofi Tukker']","COPYCAT - Sofi Tukker Remix"
2018,"['Floreyyyy', 'Shiloh']","Not Even Her (feat. Shiloh)"
2018,"['Ski Mask The Slump God', 'XXXTENTACION']","H2O"
2018,"['Smokepurpp', 'Murda Beatz', 'Lil Yachty', 'Offset']","Do Not Disturb (feat. Lil Yachty & Offset)"
2018,"['Boyinaband', 'TheOdd1sOut']","Life Is Fun"
2018,"['Playboi Carti', 'Young Thug']","Choppa Won't Miss (feat. Young Thug)"
2019,"['Future', 'Travis Scott']","First Off (feat. Travis Scott)"
2019,"['K-391', 'Alan Walker', 'Tungevaag', 'Mangoo']","Play"
2019,"['Free Nationals', 'Mac Miller', 'Kali Uchis']","Time"
2019,"['Lil Darkie', 'Wendigo', 'LiL CUBENSiS']","HOLOCAUST"
2019,"['Arin Ray', 'Kehlani']","Change (with Kehlani)"
2019,"['Cheat Codes', 'Daniel Blume']","Who's Got Your Love"
2019,"['99 Neighbors', 'Brasstracks', 'PhiloSofie']","Fuck No (feat. Brasstracks & PhiloSofie)"
2019,"['Kanye West', 'Clipse', 'Kenny G']","Use This Gospel"
2019,"['$uicideBoy$', 'Travis Barker']","Aliens Are Ghosts ($UICIDEBOY$ X TRAVIS BARKER)"
2019,"['Sueco', 'A Boogie Wit da Hoodie', 'Offset']","fast (Remix) [feat. Offset & A Boogie Wit da Hoodie]"
2019,"['ScHoolboy Q', 'Kid Cudi']","Dangerous (feat. Kid Cudi)"
2019,"['SiR', 'Zacari']","Mood (feat. Zacari)"
2019,"['Yung Pinch', 'Lil Skies']","Nightmares (feat. Lil Skies)"
2019,"['Chance the Rapper', 'Megan Thee Stallion']","Handsome"
2019,"['Cuco', 'Suscat0']","Keeping Tabs (feat. Suscat0)"
2019,"['Matoma', 'Petey', 'Wilder Woods']","Keep It Simple (feat. Wilder Woods)"
2019,"['Moneybagg Yo', 'Gunna']","Dior (feat. Gunna)"
2019,"['Gunna', 'Playboi Carti']","Same Yung Nigga (feat. Playboi Carti)"
2019,"['Iamjakehill', 'Josh A']","With You"
2019,"['Rich Music LTD', 'Sech', 'Dalex', 'Justin Quiles', 'Lenny Tavárez', 'Feid', 'Wisin', 'Zion']","Quizas"
2019,"['Kacey Musgraves', 'Camila Cabello']","Rockin' Around The Christmas Tree - From The Kacey Musgraves Christmas Show"
2019,"['Hopsin', 'Dax']","You Should've Known"
2019,"['Tiana Major9', 'EARTHGANG']","Collide - From ""Queen & Slim: The Soundtrack"""
2019,"['Gucci Mane', 'Kodak Black', 'London On Da Track']","Big Boy Diamonds (feat. Kodak Black & London on Da Track)"
2019,"['SZA', 'The Weeknd', 'Travis Scott', 'Game of Thrones']","Power is Power (feat. The Weeknd & Travis Scott)"
2019,"['Tito Torbellino Jr', 'Tony Aguirre']","Bajo Perfil"
2019,"['100 gecs', 'Laura Les', 'Dylan Brady']","ringtone"
2019,"['Blake Shelton', 'Trace Adkins']","Hell Right (feat. Trace Adkins)"
2019,"['Adventure Time', 'Olivia Olson']","I'm Just Your Problem (feat. Olivia Olson)"
2019,"['Lil Gnar', 'Lil Skies', 'Craig Xen']","Death Note"
2019,"['J Balvin', 'Bad Bunny']","CUIDAO POR AHÍ"
2019,"['Ed Sheeran', 'Yebba']","Best Part of Me (feat. YEBBA)"
2019,"['Tm88', 'Lil Uzi Vert']","Slayerr"
2019,"['SLANDER', 'Dylan Matthew']","Love Is Gone"
2019,"['The Chainsmokers', 'Kygo']","Family"
2019,"['Rodney Atkins', 'The Fisk Jubilee Singers']","Caught Up In The Country"
2019,"['Calvin Harris', ""Rag'n'Bone Man""]","Giant (with Rag'n'Bone Man)"
2019,"['Pop Smoke', 'Calboy']","100k On A Coupe (feat. Calboy)"
2019,"['YSN Flow', 'BaeBae Savo']","Want Beef?"
2019,"['GRiZ', 'Subtronics']","Griztronics"
2019,"['Yella Beezy', 'Chris Brown']","Restroom Occupied (feat. Chris Brown)"
2019,"['Nio Garcia', 'Rauw Alejandro', 'Lenny Tavárez', 'Myke Towers', 'Casper Magico', 'Darell']","Mírame - Remix"
2019,"['Young T & Bugsey', 'Headie One']","Don't Rush (feat. Headie One)"
2019,"['Maluma', 'Ricky Martin']","No Se Me Quita (feat. Ricky Martin)"
2019,"['Tyler, The Creator']","I DON'T LOVE YOU ANYMORE"
2019,"['Taylor Swift', 'The Chicks']","Soon You’ll Get Better (feat. The Chicks)"
2019,"['Michael W. Smith', 'Vanessa Campagna']","Waymaker - Radio Version"
2019,"['Riton', 'Oliver Heldens', 'Vula']","Turn Me On (feat. Vula)"
2019,"['Bethel Music', 'Jonathan David Helser', 'Melissa Helser']","Raise a Hallelujah (Studio Version)"
2019,"['NAV', 'The Weeknd']","Price On My Head (feat. The Weeknd)"
2019,"['Tiësto', 'Jonas Blue', 'Rita Ora']","Ritual"
2019,"['Jay Wheeler', 'DJ Nelson']","Me Enamoré"
2019,"['88rising', 'NIKI']","Indigo"
2019,"['Tyler, The Creator']","WHAT'S GOOD"
2019,"['Shoreline Mafia', 'OHGEESY', 'Fenix Flexin']","Wings"
2020,"['Kygo', 'Tina Turner']","What's Love Got to Do with It"
2020,"['Internet Money', 'Anuel AA', 'Gunna', 'Don Toliver', 'NAV']","Lemonade (feat. Anuel AA, Gunna, Don Toliver & NAV) - Latin Remix"
2020,"['The Band CAMINO', 'Chelsea Cutler']","Crying Over You"
2020,"['The Kid LAROI', 'Corbin']","NOT FAIR (feat. Corbin)"
2020,"['Jason Derulo', 'Nuka']","Love Not War (The Tampa Beat)"
2020,"['Lil Gnar', 'Lil Uzi Vert']","Diamond Choker"
2020,"['Gryffin', 'Chris Lane']","Hold You Tonight (with Chris Lane)"
2020,"['Kygo', 'Sasha Sloan']","I'll Wait"
2020,"['Internet Money', 'iann dior', 'Lil Skies', 'Lil Mosey']","Lost Me (feat. Lil Mosey, iann dior & Lil Skies)"
2020,"['Marshmello', '42 Dugg']","Baggin'"
2020,"['Ozuna', 'KAROL G', 'Myke Towers']","Caramelo - Remix"
2020,"['Natti Natasha', 'Justin Quiles', 'Miky Woodz']","Qué Mal Te Fue (Remix)"
2020,"['Kali Uchis', 'PARTYNEXTDOOR']","fue mejor"
2020,"['iann dior', 'Machine Gun Kelly', 'Travis Barker']","Sick and Tired"
2020,"['DaniLeigh', 'DaBaby']","Levi High (feat. DaBaby)"
2020,"['Cold Hart', 'Lil Peep']","Me and You"
2020,"['Kevin Gates', 'Dermot Kennedy']","Power"
2020,"['Diplo', 'Sonny Fodera']","Turn Back Time"
2020,"['Pop Smoke', 'Gunna']","Dior (with Gunna) - Remix"
2020,"['for KING & COUNTRY', 'Tori Kelly', 'Kirk Franklin']","TOGETHER"
2020,"['YoungBoy Never Broke Again', 'Snoop Dogg']","Callin (feat. Snoop Dogg)"
2020,"['Tyla Yaweh', 'SAINt JHN', 'Post Malone']","Tommy Lee (feat. SAINt JHN & Post Malone) - Remix"
2020,"['Yandel', 'Rauw Alejandro']","Dembow 2020"
2020,"['Ne-Yo', 'Jeremih']","U 2 Luv"
2020,"['Rich The Kid', 'YoungBoy Never Broke Again']","No Flash"
2020,"['El Alfa', 'Darell', 'Noriel']","4K"
2020,"['Trippie Redd', 'Lil Mosey', 'Quavo']","No Honorable Mention (feat. Quavo and Lil Mosey)"
2020,"['Julie and the Phantoms Cast', 'Madison Reyes', 'Charlie Gillespie', 'Owen Patrick Joyner', 'Jeremy Shada']","Stand Tall (feat. Madison Reyes, Charlie Gillespie, Owen Patrick Joyner & Jeremy Shada)"
2020,"['Big Sean', 'Ty Dolla $ign', 'Jhené Aiko']","Body Language (feat. Ty Dolla $ign, and Jhené Aiko)"
2020,"['Julie and the Phantoms Cast', 'Madison Reyes', 'Charlie Gillespie', 'Owen Patrick Joyner', 'Jeremy Shada']","Edge of Great (feat. Madison Reyes, Charlie Gillespie, Owen Patrick Joyner & Jeremy Shada)"
2020,"['Pooh Shiesty', 'Lil Durk']","Back In Blood (feat. Lil Durk)"
2020,"['Rvssian', 'Anuel AA', 'Juice WRLD']","No Me Ame"
2020,"['Thomas Rhett', 'Kane Brown', 'Ava Max']","On Me (feat. Ava Max) - From 'SCOOB!' The Album"
2020,"['NOTD', 'Astrid S']","I Don't Know Why"
2020,"['NLE Choppa', 'Lil Baby']","Narrow Road (feat. Lil Baby)"
2020,"['Young Dolph', 'Megan Thee Stallion']","RNB (feat. Megan Thee Stallion)"
2020,"['Jason Derulo', 'Puri', 'Jhorrmountain']","Coño"
2020,"['Lunay', 'Beéle']","Victoria"
2020,"['Pop Smoke', 'Gunna', 'Young Thug']","Paranoia (feat. Gunna & Young Thug)"
2020,"['Lady Gaga', 'BLACKPINK']","Sour Candy (with BLACKPINK)"
2020,"['Julie and the Phantoms Cast', 'Madison Reyes', 'Charlie Gillespie', 'Owen Patrick Joyner', 'Jeremy Shada']","Flying Solo (feat. Madison Reyes, Charlie Gillespie, Owen Patrick Joyner & Jeremy Shada)"
2020,"['K/DA', 'TWICE', 'Bekuh Boom', 'Annika Wells', 'League of Legends']","I'LL SHOW YOU"
2020,"['Kelsea Ballerini', 'Halsey']","the other girl (with Halsey)"
2020,"['Phora', 'Kehlani']","Cupid's Curse (feat. Kehlani)"
2020,"['Joji', 'Yves Tumor']","Reanimator (feat. Yves Tumor)"
2020,"['Julie and the Phantoms Cast', 'Charlie Gillespie', 'Owen Patrick Joyner', 'Jeremy Shada']","Now or Never (feat. Charlie Gillespie, Owen Patrick Joyner & Jeremy Shada)"
2020,"['Lunay', 'Myke Towers', 'Ozuna', 'Chencho Corleone', 'Rauw Alejandro']","La Cama - Remix"
2020,"['Jimmie Allen', 'Mickey Guyton']","Drunk & I Miss You"
2020,"['Flume', 'Toro y Moi']","The Difference"
2020,"['Drake', 'Future']","Desires (with Future)"
2020,"['DaBaby', 'Roddy Ricch']","ROCKSTAR (feat. Roddy Ricch) - BLM REMIX"
2020,"['Kota the Friend', ""Hello O'shay"", 'Alex Banin']","Long Beach"
2020,"['Russ', 'Black Thought', 'Benny The Butcher']","Momentum (feat. Black Thought & Benny The Butcher)"
2020,"['Rvssian', 'Lil Mosey', 'Lil Tjay']","Only The Team (with Lil Mosey & Lil Tjay)"
2011,"['Sachin-Jigar', 'Shreya Ghoshal', 'Tochi Raina']","Saibo"
2012,"['Daddy Yankee', 'De La Ghetto', 'Ñengo Flow', 'Arcangel', 'Farruko', 'Baby Rasta & Gringo', 'Kyza', 'Kendo']","Llegamos A La Disco"
2012,"['Don Omar', 'Natti Natasha']","Dutty Love"
2013,"['Yandel', 'Daddy Yankee']","Moviendo Caderas (feat. Daddy Yankee)"
2013,"['Lil Wayne', 'Drake', 'Future']","Love Me"
2013,"['Canserbero', 'Apache']","Stupid Love Story"
2013,"['Natalie Cole', 'Juan Luis Guerra 4.40']","Bachata Rosa"
2013,"['Boy Wonder CF', 'Tito ""El Bambino""', 'Randy']","Siente el Boom (feat. Tito el Bambino & Randy)"
2014,"['Calle 13', 'Silvio Rodríguez']","Ojos Color Sol (feat. Silvio Rodríguez)"
2014,"['Cartel De Santa', 'Draw']","Es de Ley (feat. Draw)"
2014,"['The White Buffalo', 'The Forest Rangers']","Come Join the Murder - From Sons of Anarchy"
2015,"['AlunaGeorge', 'Tchami']","You Know You Like It - Tchami Remix"
2015,"['Chris Brown', 'Tyga', 'ScHoolboy Q']","Bitches N Marijuana (feat. ScHoolboy Q)"
2015,"['Maribou State', 'Holly Walker']","Midas"
2015,"['Lil Kleine', 'Ronnie Flex']","Drank & Drugs"
